FIPS,beta,gamma,SUSCEPTIBLE,INFECTED,RECOVERED,US
48163,0.00010904588369377101,2.0605329629096168e-05,0.9983256180439279,0.0015266423717127942,0.00014773958435930268,1
48165,2.8286363173570223e-05,1.723313330243682e-05,0.9998604131769961,4.652894100130281e-05,9.305788200260562e-05,1
48167,3.215067560260596e-05,3.754659318626011e-05,0.9980241948447853,0.00040042205068700147,0.001575383104527692,1
48169,5.507551159878954e-05,2.1309414576420647e-05,0.9995183817627228,0.00032107882485150104,0.00016053941242575052,1
48171,7.940036841770945e-06,1.5120878460463381e-05,0.9998517859789536,0.00011116051578479324,3.7053505261597744e-05,1
48173,2.0055430420187356e-05,4.858344200962152e-05,0.9992902767920511,0.0,0.0007097232079489,1
48175,2.0055430420187356e-05,5.2807951693568405e-05,0.9990859232175503,0.0,0.0009140767824497258,1
48177,0.00010969497939791166,2.2149947763039857e-05,0.9980803378605365,0.001343763497624418,0.0005758986418390364,1
48179,0.0001240192686779546,7.732375456034416e-05,0.996664534405556,0.001644887142465503,0.0016905784519784337,1
48181,3.198795155450957e-05,2.140205733264755e-05,0.9993906557425191,0.0004478313217631339,0.00016151293571785159,1
48183,3.342496383764688e-05,1.179183074378524e-05,0.9990560329178264,0.00044374520956876035,0.0005002218726047843,1
48185,7.172536604669569e-05,1.5981248668229276e-05,0.9985457063711911,0.0010041551246537397,0.00045013850415512465,1
48187,1.0702705387056918e-05,8.298713100117981e-06,0.9994485966184589,0.000143844360402045,0.00040755902113912744,1
48189,3.84875257652603e-05,1.842137985345792e-05,0.9988924145363108,0.0005388253607136442,0.0005687601029755134,1
48191,3.883431453045229e-05,3.4186757691960464e-05,0.9979752437483302,0.0001183950978479731,0.00036547785149735045,1
48193,3.881224768660944e-05,4.469244624809151e-05,0.9992908639640704,0.00011818933932159319,0.0005909466966079659,1
48195,0.00010583970576561797,4.95839837768721e-05,0.997777366178922,0.0014817558807186516,0.0007408779403593258,1
48197,4.240914323299391e-05,3.6706640661332284e-05,0.9980524332690874,0.00014805742336791594,0.00041270356784631115,1
48199,2.6040762473525227e-05,4.139813521432216e-05,0.9980382625603278,0.00036457067462935313,0.0015971667650428805,1
48201,3.517383466782245e-05,3.0241594105745205e-05,0.9983444808070736,0.0004614576758445471,0.0011940615170818903,1
48203,0.00011913169096166105,6.125829154092342e-05,0.9972953886376271,0.0016377924361035566,0.0010668189262692891,1
48205,5.124000819840131e-05,4.8935484483283764e-05,0.9985652797704447,0.0007173601147776184,0.0007173601147776184,1
48207,4.3093215392122245e-05,3.7373668506166e-05,0.998065857533567,0.00015321608867573209,0.0004209167359069999,1
48209,1.7066572666053096e-05,2.2055263137668618e-05,0.9991181236451468,0.00023893201732474336,0.0006429443375284003,1
48211,2.0055430420187356e-05,2.657152313010886e-05,0.9997381513485205,0.0,0.0002618486514794449,1
48213,1.2086490929088555e-05,1.1156760857620209e-05,0.9995648863265528,0.0001450378911490627,0.0002900757822981254,1
48215,6.413472633958944e-06,9.65183356944906e-06,0.9995660216851021,8.51840724202752e-05,0.0003487942424776133,1
48217,7.795964029421968e-06,1.4692393747756787e-05,0.9994815683920434,0.00010914349641190756,0.00040928811154465334,1
48219,2.0055430420187356e-05,2.004858440286962e-05,0.999131228009209,0.0,0.0008687719907910169,1
48221,5.793729330870612e-06,2.7053265462488766e-05,0.9996431062732184,8.111221063218858e-05,0.0002757815161494411,1
48223,3.318520250668281e-05,1.8103975210969727e-05,0.9998112393485061,8.089742206881674e-05,0.00010786322942508899,1
48225,1.2439667612081405e-05,2.6534466027618097e-05,0.9995646116335771,0.00017415534656913968,0.00026123301985370953,1
48227,2.9036635864227108e-05,1.8252203620932775e-05,0.9998363517346716,5.4549421776129175e-05,0.00010909884355225835,1
48229,3.305280144362572e-05,2.9128463201971445e-05,0.9978756804534404,8.013499681500336e-05,0.0003045635217139085,1
48231,1.3764963964773283e-05,1.5604007733346232e-05,0.9994218715134795,0.00018256689048015093,0.000395561596040327,1
48233,3.070289153009566e-05,3.306465241702609e-05,0.9990447989301748,0.00042984048142133917,0.0005253605884038591,1
48235,3.41561436357682e-05,2.999930511050435e-05,0.9978913420953331,8.61534396741222e-05,0.0003141455511180454,1
48237,2.0055430420187356e-05,2.5827558004390685e-05,0.9995523223279239,0.0,0.0004476776720761052,1
48239,3.8714672861014324e-05,3.648429804638771e-05,0.9990514905149052,0.0005420054200542005,0.0004065040650406504,1
48241,1.0052150557090183e-05,1.5155550070689815e-05,0.9994652255903628,0.00014073010779926256,0.0003940443018379352,1
